Trait	Network	DensityRare	DensityCommon	DensityShared	Repeat	similarity
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.0	0.0	0.04938271604938271	2	0.4279875569783799
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.02140309155766944	0.01664932362122789	0.017777777777777778	2	0.4279875569783799
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.04081632653061224	0.0	0.02040816326530612	2	0.4279875569783799
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.027777777777777776	0.027777777777777776	0.020833333333333332	2	0.4279875569783799
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.08163265306122448	0.05555555555555555	0.047337278106508875	2	0.4279875569783799
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.0234375	0.12	0.05029585798816568	2	0.4279875569783799
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.022171831695641218	0.019408284023668638	0.0216064453125	2	0.4279875569783799
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.02	0.08264462809917356	0.05442176870748299	2	0.4279875569783799
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.08163265306122448	2	0.4279875569783799
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.2222222222222222	0.04081632653061224	2	0.4279875569783799
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.036281179138321996	0.018140589569160998	0.030612244897959183	2	0.4279875569783799
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.05555555555555555	0.0	0.013888888888888888	2	0.4279875569783799
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.030612244897959183	0.0	0.013717421124828532	2	0.4279875569783799
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.2222222222222222	0.125	0.32653061224489793	2	0.4279875569783799
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0004741_GCST008062	pcnet2	0.012486992715920915	0.023875114784205693	0.0205078125	2	0.3771288823978005
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.0443213296398892	0.012345679012345678	0.036523009495982466	2	0.3771288823978005
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.04081632653061224	0.08888888888888889	2	0.3771288823978005
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.125	0.0625	2	0.3771288823978005
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.08163265306122448	2	0.3771288823978005
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.32	0.0	0.15625	2	0.3771288823978005
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.0	0.25	0.15625	2	0.3771288823978005
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0006525_GCST007459	pcnet2	0.049586776859504134	0.030612244897959183	0.0288	2	0.3771288823978005
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.05555555555555555	0.030612244897959183	2	0.3771288823978005
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.024691358024691357	0.0	0.02040816326530612	2	0.3771288823978005
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.0	0.05555555555555555	0.047337278106508875	2	0.3771288823978005
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.02666666666666667	0.01020408163265306	0.02140309155766944	2	0.3771288823978005
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.015625	0.0078125	0.013671875	2	0.3771288823978005
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.0	0.011834319526627219	0.0054869684499314125	2	0.3771288823978005
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.04081632653061224	0.006920415224913495	2	0.3771288823978005
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0000731_GCST009158	pcnet2	0.03550295857988166	0.049586776859504134	0.034722222222222224	2	0.3771288823978005
nearestGene_EFO_0004343_GCST008996	pcnet2	0.03009259259259259	0.029009951087873166	0.02765641187333904	2	0.3771288823978005
nearestGene_EFO_0004343_GCST008997	pcnet2	0.0136	0.03512396694214876	0.023540063377093707	2	0.3771288823978005
nearestGene_EFO_0004343_GCST008998	pcnet2	0.01	0.02666666666666667	0.022857142857142857	2	0.3771288823978005
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.04081632653061224	0.023668639053254437	2	0.3771288823978005
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.08	0.0	0.04938271604938271	2	0.3771288823978005
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.02140309155766944	0.014568158168574402	0.016666666666666666	2	0.3771288823978005
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.0	0.0	0.030612244897959183	2	0.3771288823978005
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.027777777777777776	0.013888888888888888	0.013888888888888888	2	0.3771288823978005
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.08163265306122448	0.05555555555555555	0.047337278106508875	2	0.3771288823978005
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.0390625	0.12	0.05029585798816568	2	0.3771288823978005
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.02418745275888133	0.018461538461538463	0.0205078125	2	0.3771288823978005
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.04	0.08264462809917356	0.05442176870748299	2	0.3771288823978005
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.04081632653061224	2	0.3771288823978005
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.2222222222222222	0.04081632653061224	2	0.3771288823978005
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.027210884353741496	0.027210884353741496	0.02947845804988662	2	0.3771288823978005
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.05555555555555555	0.0	0.013888888888888888	2	0.3771288823978005
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.02040816326530612	0.0	0.010973936899862825	2	0.3771288823978005
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.2222222222222222	0.125	0.32653061224489793	2	0.3771288823978005
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	2	0.3771288823978005
nearestGene_EFO_0004741_GCST008062	pcnet2	0.008324661810613945	0.014692378328741965	0.01611328125	2	0.3063233508622137
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.038781163434903045	0.012345679012345678	0.02483564645726808	2	0.3063233508622137
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.0	0.06222222222222222	2	0.3063233508622137
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.25	0.0625	2	0.3063233508622137
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.2222222222222222	0.05555555555555555	2	0.3063233508622137
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.12244897959183673	2	0.3063233508622137
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.0	0.0	0.03125	2	0.3063233508622137
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.0	0.0	0.03125	2	0.3063233508622137
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0006525_GCST007459	pcnet2	0.03305785123966942	0.01020408163265306	0.016	2	0.3063233508622137
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.1111111111111111	0.04081632653061224	2	0.3063233508622137
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.024691358024691357	0.0	0.030612244897959183	2	0.3063233508622137
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.0	0.05555555555555555	0.05917159763313609	2	0.3063233508622137
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.02666666666666667	0.01020408163265306	0.02140309155766944	2	0.3063233508622137
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.015625	0.0078125	0.013671875	2	0.3063233508622137
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.0	0.023668639053254437	0.013717421124828532	2	0.3063233508622137
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0000731_GCST009158	pcnet2	0.011834319526627219	0.03305785123966942	0.017361111111111112	2	0.3063233508622137
nearestGene_EFO_0004343_GCST008996	pcnet2	0.02970679012345679	0.029684601113172542	0.028827530291428313	2	0.3063233508622137
nearestGene_EFO_0004343_GCST008997	pcnet2	0.012	0.028925619834710745	0.019692168401991852	2	0.3063233508622137
nearestGene_EFO_0004343_GCST008998	pcnet2	0.005	0.05333333333333334	0.024489795918367346	2	0.3063233508622137
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.05555555555555555	0.0	0.023668639053254437	2	0.3063233508622137
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.08	0.0	0.024691358024691357	2	0.3063233508622137
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.016646848989298454	0.01040582726326743	0.013888888888888888	2	0.3063233508622137
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.0	0.0	0.04081632653061224	2	0.3063233508622137
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.013888888888888888	0.013888888888888888	0.006944444444444444	2	0.3063233508622137
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.12244897959183673	0.0	0.047337278106508875	2	0.3063233508622137
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.03125	0.12	0.05325443786982249	2	0.3063233508622137
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.019652305366591082	0.01988165680473373	0.0194091796875	2	0.3063233508622137
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.02	0.06611570247933884	0.04081632653061224	2	0.3063233508622137
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.04081632653061224	2	0.3063233508622137
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.031746031746031744	0.022675736961451247	0.022675736961451247	2	0.3063233508622137
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.05555555555555555	0.0	0.013888888888888888	2	0.3063233508622137
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.030612244897959183	0.0	0.01646090534979424	2	0.3063233508622137
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.4444444444444444	0.125	0.32653061224489793	2	0.3063233508622137
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	2	0.3063233508622137
nearestGene_EFO_0004741_GCST008062	pcnet2	0.01040582726326743	0.012855831037649219	0.01318359375	2	0.2480711698331922
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.038781163434903045	0.012345679012345678	0.017531044558071585	2	0.2480711698331922
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.04081632653061224	0.05333333333333334	2	0.2480711698331922
nearestGene_EFO_0005213_GCST006366	pcnet2	0.125	0.125	0.0625	2	0.2480711698331922
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.2222222222222222	0.05555555555555555	2	0.2480711698331922
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.04081632653061224	2	0.2480711698331922
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.0	0.0	0.03125	2	0.2480711698331922
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.0	0.0	0.03125	2	0.2480711698331922
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0006525_GCST007459	pcnet2	0.049586776859504134	0.01020408163265306	0.0256	2	0.2480711698331922
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.0	0.02040816326530612	2	0.2480711698331922
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.024691358024691357	0.0	0.01020408163265306	2	0.2480711698331922
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.0	0.0	0.03550295857988166	2	0.2480711698331922
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.017777777777777778	0.0	0.009512485136741973	2	0.2480711698331922
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.0078125	0.0	0.005859375	2	0.2480711698331922
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.0	0.011834319526627219	0.00823045267489712	2	0.2480711698331922
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0000731_GCST009158	pcnet2	0.0	0.01652892561983471	0.010416666666666666	2	0.2480711698331922
nearestGene_EFO_0004343_GCST008996	pcnet2	0.028935185185185185	0.028672626075223476	0.027836583937660465	2	0.2480711698331922
nearestGene_EFO_0004343_GCST008997	pcnet2	0.008	0.01859504132231405	0.01810774105930285	2	0.2480711698331922
nearestGene_EFO_0004343_GCST008998	pcnet2	0.01	0.06222222222222222	0.024489795918367346	2	0.2480711698331922
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.08	0.0	0.024691358024691357	2	0.2480711698331922
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.009512485136741973	0.01040582726326743	0.012777777777777779	2	0.2480711698331922
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.0	0.08163265306122448	0.05102040816326531	2	0.2480711698331922
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.013888888888888888	0.013888888888888888	0.006944444444444444	2	0.2480711698331922
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.16326530612244897	0.0	0.05917159763313609	2	0.2480711698331922
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.03125	0.1	0.038461538461538464	2	0.2480711698331922
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.021667926429831192	0.014201183431952662	0.0185546875	2	0.2480711698331922
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.0	0.049586776859504134	0.04081632653061224	2	0.2480711698331922
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.031746031746031744	0.013605442176870748	0.018140589569160998	2	0.2480711698331922
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.05555555555555555	0.0	0.013888888888888888	2	0.2480711698331922
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.030612244897959183	0.0	0.013717421124828532	2	0.2480711698331922
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.2222222222222222	0.125	0.2857142857142857	2	0.2480711698331922
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	2	0.2480711698331922
nearestGene_EFO_0004741_GCST008062	pcnet2	0.022892819979188347	0.020202020202020204	0.0166015625	2	0.2014643542078182
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.01662049861495845	0.030864197530864196	0.02191380569758948	2	0.2014643542078182
nearestGene_EFO_0010156_GCST010572	pcnet2	0.2222222222222222	0.0	0.05555555555555555	2	0.2014643542078182
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.04081632653061224	0.035555555555555556	2	0.2014643542078182
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.125	0.03125	2	0.2014643542078182
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.2222222222222222	0.05555555555555555	2	0.2014643542078182
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.2222222222222222	0.05555555555555555	2	0.2014643542078182
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.08163265306122448	2	0.2014643542078182
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0006525_GCST007459	pcnet2	0.0	0.01020408163265306	0.016	2	0.2014643542078182
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.04081632653061224	0.0	0.011834319526627219	2	0.2014643542078182
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.017777777777777778	0.0	0.02140309155766944	2	0.2014643542078182
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.0	0.0	0.00390625	2	0.2014643542078182
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.02040816326530612	0.0	0.0054869684499314125	2	0.2014643542078182
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.006920415224913495	2	0.2014643542078182
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0000731_GCST009158	pcnet2	0.023668639053254437	0.01652892561983471	0.024305555555555556	2	0.2014643542078182
nearestGene_EFO_0004343_GCST008996	pcnet2	0.021604938271604937	0.0252993759487266	0.02432322868339264	2	0.2014643542078182
nearestGene_EFO_0004343_GCST008997	pcnet2	0.0072	0.023760330578512397	0.016749660479855138	2	0.2014643542078182
nearestGene_EFO_0004343_GCST008998	pcnet2	0.03	0.05333333333333334	0.0326530612244898	2	0.2014643542078182
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.0	0.011834319526627219	2	0.2014643542078182
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.0	0.0	0.024691358024691357	2	0.2014643542078182
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.0	0.0	0.1111111111111111	2	0.2014643542078182
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.007134363852556481	0.014568158168574402	0.010555555555555556	2	0.2014643542078182
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.0	0.08163265306122448	0.05102040816326531	2	0.2014643542078182
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.013888888888888888	0.027777777777777776	0.017361111111111112	2	0.2014643542078182
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.16326530612244897	0.0	0.05917159763313609	2	0.2014643542078182
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.0078125	0.08	0.03254437869822485	2	0.2014643542078182
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.020156210632401108	0.017041420118343194	0.0185546875	2	0.2014643542078182
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.02	0.01652892561983471	0.027210884353741496	2	0.2014643542078182
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.08163265306122448	2	0.2014643542078182
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.0	0.04081632653061224	2	0.2014643542078182
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.027210884353741496	0.009070294784580499	0.017006802721088437	2	0.2014643542078182
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.02040816326530612	0.011834319526627219	0.01646090534979424	2	0.2014643542078182
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.0	0.125	0.24489795918367346	2	0.2014643542078182
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	2	0.2014643542078182
nearestGene_EFO_0004741_GCST008062	pcnet2	0.018730489073881373	0.025711662075298437	0.02392578125	3	0.8227407651044357
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.07756232686980609	0.024691358024691357	0.06866325785244703	3	0.8227407651044357
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0005213_GCST009414	pcnet2	0.0625	0.12244897959183673	0.14222222222222222	3	0.8227407651044357
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.125	0.09375	3	0.8227407651044357
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.04081632653061224	3	0.8227407651044357
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.125	0.125	0.09375	3	0.8227407651044357
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.72	0.4444444444444444	0.625	3	0.8227407651044357
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.375	0.625	0.625	3	0.8227407651044357
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0006525_GCST007459	pcnet2	0.03305785123966942	0.07142857142857142	0.0608	3	0.8227407651044357
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.03125	0.05555555555555555	0.04081632653061224	3	0.8227407651044357
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.04938271604938271	0.0	0.02040816326530612	3	0.8227407651044357
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.0	0.05555555555555555	0.023668639053254437	3	0.8227407651044357
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.035555555555555556	0.02040816326530612	0.03329369797859691	3	0.8227407651044357
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.015625	0.0	0.017578125	3	0.8227407651044357
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.02040816326530612	0.0	0.0054869684499314125	3	0.8227407651044357
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0005423_GCST008789	pcnet2	0.04081632653061224	0.05555555555555555	0.023668639053254437	3	0.8227407651044357
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0000731_GCST009158	pcnet2	0.011834319526627219	0.03305785123966942	0.03125	3	0.8227407651044357
